20 3
4.000000 -0.000000 12.566371
4.013639 -0.000000 12.401776
4.054183 -0.000000 12.241671
4.120526 -0.000000 12.090423
4.210859 -0.000000 11.952158
4.322718 -0.000000 11.830647
4.453052 -0.000000 11.729204
4.598305 -0.000000 11.650597
4.754515 -0.000000 11.596970
4.917421 -0.000000 11.569786
5.082579 -0.000000 11.569786
5.245485 -0.000000 11.596970
5.401695 -0.000000 11.650597
5.546948 -0.000000 11.729204
5.677282 -0.000000 11.830647
5.789141 -0.000000 11.952158
5.879474 -0.000000 12.090423
5.945817 -0.000000 12.241671
5.986361 -0.000000 12.401776
6.000000 -0.000000 12.566371
