20 3
4.000000 -0.000000 6.283185
4.013639 -0.000000 6.118591
4.054183 -0.000000 5.958486
4.120526 -0.000000 5.807238
4.210859 -0.000000 5.668973
4.322718 -0.000000 5.547461
4.453052 -0.000000 5.446019
4.598305 -0.000000 5.367412
4.754515 -0.000000 5.313785
4.917421 -0.000000 5.286601
5.082579 -0.000000 5.286601
5.245485 -0.000000 5.313785
5.401695 -0.000000 5.367412
5.546948 -0.000000 5.446019
5.677282 -0.000000 5.547461
5.789141 -0.000000 5.668973
5.879474 -0.000000 5.807238
5.945817 -0.000000 5.958486
5.986361 -0.000000 6.118591
6.000000 -0.000000 6.283185
